Date/Time,Electricity:Facility [J](TimeStep),InteriorEquipment:Electricity [J](TimeStep),InteriorLights:Electricity [J](TimeStep),Electricity:Facility [J](Hourly),InteriorEquipment:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),Electricity:Facility [J](Daily),InteriorEquipment:Electricity [J](Daily),InteriorLights:Electricity [J](Daily),Electricity:Facility [J](Monthly),InteriorEquipment:Electricity [J](Monthly),InteriorLights:Electricity [J](Monthly),Electricity:Facility [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Carbon Equivalent:Facility [kg](Hourly),DistrictCooling:Facility [J](Daily),DistrictHeating:Facility [J](Daily),Carbon Equivalent:Facility [kg](Daily),DistrictCooling:Facility [J](Monthly),DistrictHeating:Facility [J](Monthly),Carbon Equivalent:Facility [kg](Monthly),DistrictCooling:Facility [J](RunPeriod),DistrictHeating:Facility [J](RunPeriod),Carbon Equivalent:Facility [kg](RunPeriod),DistrictCooling:Facility [J](TimeStep),DistrictHeating:Facility [J](TimeStep),Carbon Equivalent:Facility [kg](TimeStep) 
 12/10  17:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,3005492.461198072,0.0,,,,,,,,,,0.0,1517194.754669941,0.0 
 12/10  17:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1586926.8897908645,0.0 
 12/10  18:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,3243605.270649179,0.0,,,,,,,,,,0.0,1656678.3808583143,0.0 
 12/10  18:30:00,633228.75,452306.25,180922.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1638571.8472486973,0.0 
 12/10  19:00:00,633228.75,452306.25,180922.5,1266457.5,904612.5,361845.0,,,,,,,,,,0.0,3332457.956490131,0.0,,,,,,,,,,0.0,1693886.109241434,0.0 
 12/10  19:30:00,633228.75,452306.25,180922.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1746040.9255898209,0.0 
 12/10  20:00:00,633228.75,452306.25,180922.5,1266457.5,904612.5,361845.0,,,,,,,,,,0.0,3544700.8760143255,0.0,,,,,,,,,,0.0,1798659.9504245045,0.0 
 12/10  20:30:00,633228.75,452306.25,180922.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1833939.2507043197,0.0 
 12/10  21:00:00,633228.75,452306.25,180922.5,1266457.5,904612.5,361845.0,,,,,,,,,,0.0,3703231.2146669609,0.0,,,,,,,,,,0.0,1869291.963962641,0.0 
 12/10  21:30:00,633228.75,452306.25,180922.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1487447.7057957496,0.0 
 12/10  22:00:00,633228.75,452306.25,180922.5,1266457.5,904612.5,361845.0,,,,,,,,,,0.0,2997545.110714408,0.0,,,,,,,,,,0.0,1510097.4049186586,0.0 
 12/10  22:30:00,180922.5,0.0,180922.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1445777.7090088516,0.0 
 12/10  23:00:00,180922.5,0.0,180922.5,361845.0,0.0,361845.0,,,,,,,,,,0.0,2904067.9957054026,0.0,,,,,,,,,,0.0,1458290.2866965512,0.0 
 12/10  23:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1544821.8753069256,0.0 
 12/10  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,13569187.5,11759962.5,1809225.0,,,,,,,0.0,3103144.529520467,0.0,0.0,69424001.18236576,0.0,,,,,,,0.0,1558322.6542135413,0.0 
 12/11  00:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1565675.749451499,0.0 
 12/11  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,3138308.423524113,0.0,,,,,,,,,,0.0,1572632.674072614,0.0 
 12/11  01:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1579308.072313767,0.0 
 12/11  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,3164862.896547922,0.0,,,,,,,,,,0.0,1585554.824234155,0.0 
 12/11  02:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1585583.7138215532,0.0 
 12/11  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,3171146.464398917,0.0,,,,,,,,,,0.0,1585562.7505773637,0.0 
 12/11  03:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1576302.624562753,0.0 
 12/11  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,3143471.006344678,0.0,,,,,,,,,,0.0,1567168.381781925,0.0 
 12/11  04:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1564495.0829087767,0.0 
 12/11  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,3126104.5161157839,0.0,,,,,,,,,,0.0,1561609.4332070074,0.0 
 12/11  05:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1551902.2460586802,0.0 
 12/11  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,3094121.3941644628,0.0,,,,,,,,,,0.0,1542219.1481057825,0.0 
 12/11  06:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1526028.1524108994,0.0 
 12/11  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,3035937.1270564256,0.0,,,,,,,,,,0.0,1509908.974645526,0.0 
 12/11  07:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1703515.0701272598,0.0 
 12/11  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,3398411.2426971124,0.0,,,,,,,,,,0.0,1694896.1725698524,0.0 
 12/11  08:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1886458.593004805,0.0 
 12/11  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,3759529.911075157,0.0,,,,,,,,,,0.0,1873071.3180703519,0.0 
 12/11  09:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1729506.6005714774,0.0 
 12/11  10:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,3441283.968709452,0.0,,,,,,,,,,0.0,1711777.3681379746,0.0 
 12/11  10:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1478844.90138355,0.0 
 12/11  11:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,2925797.037290767,0.0,,,,,,,,,,0.0,1446952.1359072172,0.0 
 12/11  11:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1407236.5964649784,0.0 
 12/11  12:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,2775945.552388219,0.0,,,,,,,,,,0.0,1368708.9559232407,0.0 
 12/11  12:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1339609.8733526539,0.0 
 12/11  13:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,2646508.3689260326,0.0,,,,,,,,,,0.0,1306898.4955733789,0.0 
 12/11  13:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1284841.6872066865,0.0 
 12/11  14:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,2547774.940289924,0.0,,,,,,,,,,0.0,1262933.2530832373,0.0 
 12/11  14:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1253148.267736527,0.0 
 12/11  15:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,2500496.59081148,0.0,,,,,,,,,,0.0,1247348.3230749528,0.0 
 12/11  15:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1253682.547902713,0.0 
 12/11  16:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,2518325.028639202,0.0,,,,,,,,,,0.0,1264642.4807364892,0.0 
 12/11  16:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1269002.4856149764,0.0 
 12/11  17:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,2535860.240524226,0.0,,,,,,,,,,0.0,1266857.7549092496,0.0 
 12/11  17:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1374838.8244656015,0.0 
 12/11  18:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,2756250.860685423,0.0,,,,,,,,,,0.0,1381412.0362198214,0.0 
 12/11  18:30:00,633228.75,452306.25,180922.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1409701.3061907595,0.0 
 12/11  19:00:00,633228.75,452306.25,180922.5,1266457.5,904612.5,361845.0,,,,,,,,,,0.0,2819385.315997701,0.0,,,,,,,,,,0.0,1409684.0098069416,0.0 
 12/11  19:30:00,633228.75,452306.25,180922.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1511480.7938788005,0.0 
 12/11  20:00:00,633228.75,452306.25,180922.5,1266457.5,904612.5,361845.0,,,,,,,,,,0.0,3023895.7271937865,0.0,,,,,,,,,,0.0,1512414.9333149859,0.0 
 12/11  20:30:00,633228.75,452306.25,180922.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1622757.9874040306,0.0 
 12/11  21:00:00,633228.75,452306.25,180922.5,1266457.5,904612.5,361845.0,,,,,,,,,,0.0,3254869.2278934635,0.0,,,,,,,,,,0.0,1632111.240489433,0.0 
 12/11  21:30:00,633228.75,452306.25,180922.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1643387.602134664,0.0 
 12/11  22:00:00,633228.75,452306.25,180922.5,1266457.5,904612.5,361845.0,,,,,,,,,,0.0,3298177.9291434956,0.0,,,,,,,,,,0.0,1654790.3270088314,0.0 
 12/11  22:30:00,180922.5,0.0,180922.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1500322.3161755638,0.0 
 12/11  23:00:00,180922.5,0.0,180922.5,361845.0,0.0,361845.0,,,,,,,,,,0.0,3006243.8463069947,0.0,,,,,,,,,,0.0,1505921.5301314307,0.0 
 12/11  23:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1398059.0987931772,0.0 
 12/11  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,13569187.5,11759962.5,1809225.0,,,,,,,0.0,2817576.9500613596,0.0,0.0,71900284.56678608,0.0,,,,,,,0.0,1419517.8512681826,0.0 
 12/12  00:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1349587.8200877819,0.0 
 12/12  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,2730088.404684308,0.0,,,,,,,,,,0.0,1380500.5845965264,0.0 
 12/12  01:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1376433.1852938447,0.0 
 12/12  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,2748504.9353744185,0.0,,,,,,,,,,0.0,1372071.7500805734,0.0 
 12/12  02:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1349076.1928452077,0.0 
 12/12  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,2675075.4953602857,0.0,,,,,,,,,,0.0,1325999.3025150779,0.0 
 12/12  03:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1309717.07027169,0.0 
 12/12  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,2603046.79805702,0.0,,,,,,,,,,0.0,1293329.7277853303,0.0 
 12/12  04:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1287942.2147953492,0.0 
 12/12  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,2570401.3484519228,0.0,,,,,,,,,,0.0,1282459.1336565738,0.0 
 12/12  05:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1294945.5467373317,0.0 
 12/12  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,2602468.47260487,0.0,,,,,,,,,,0.0,1307522.9258675383,0.0 
 12/12  06:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1300790.5323370959,0.0 
 12/12  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,2594043.667283639,0.0,,,,,,,,,,0.0,1293253.134946543,0.0 
 12/12  07:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1503009.7158343034,0.0 
 12/12  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,3013308.8335880136,0.0,,,,,,,,,,0.0,1510299.1177537104,0.0 
 12/12  08:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1705040.5190153123,0.0 
 12/12  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,3401524.202908115,0.0,,,,,,,,,,0.0,1696483.6838928029,0.0 
 12/12  09:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1545918.4941074798,0.0 
 12/12  10:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,3081908.7063549726,0.0,,,,,,,,,,0.0,1535990.2122474928,0.0 
 12/12  10:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1315336.0769351139,0.0 
 12/12  11:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,2612048.6704796289,0.0,,,,,,,,,,0.0,1296712.5935445149,0.0 
 12/12  11:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1271489.5456967923,0.0 
 12/12  12:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,2518121.645521397,0.0,,,,,,,,,,0.0,1246632.0998246049,0.0 
 12/12  12:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1180646.7020738857,0.0 
 12/12  13:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,2295866.0930621328,0.0,,,,,,,,,,0.0,1115219.3909882473,0.0 
 12/12  13:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1093681.779450515,0.0 
 12/12  14:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,2166313.507890269,0.0,,,,,,,,,,0.0,1072631.7284397544,0.0 
 12/12  14:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1085992.114409253,0.0 
 12/12  15:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,2185752.3470260326,0.0,,,,,,,,,,0.0,1099760.2326167797,0.0 
 12/12  15:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1119165.1270081814,0.0 
 12/12  16:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,2257822.4400646679,0.0,,,,,,,,,,0.0,1138657.3130564863,0.0 
 12/12  16:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1164266.598731826,0.0 
 12/12  17:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,2353698.696557416,0.0,,,,,,,,,,0.0,1189432.09782559,0.0 
 12/12  17:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1341302.120907662,0.0 
 12/12  18:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,2733168.4030800994,0.0,,,,,,,,,,0.0,1391866.2821724376,0.0 
 12/12  18:30:00,633228.75,452306.25,180922.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1475085.4411758786,0.0 
 12/12  19:00:00,633228.75,452306.25,180922.5,1266457.5,904612.5,361845.0,,,,,,,,,,0.0,3005583.1556712726,0.0,,,,,,,,,,0.0,1530497.714495394,0.0 
 12/12  19:30:00,633228.75,452306.25,180922.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1616084.9586526787,0.0 
 12/12  20:00:00,633228.75,452306.25,180922.5,1266457.5,904612.5,361845.0,,,,,,,,,,0.0,3217272.4705619027,0.0,,,,,,,,,,0.0,1601187.5119092239,0.0 
 12/12  20:30:00,633228.75,452306.25,180922.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1686587.5135405116,0.0 
 12/12  21:00:00,633228.75,452306.25,180922.5,1266457.5,904612.5,361845.0,,,,,,,,,,0.0,3357755.9219550567,0.0,,,,,,,,,,0.0,1671168.4084145453,0.0 
 12/12  21:30:00,633228.75,452306.25,180922.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1651604.2573590638,0.0 
 12/12  22:00:00,633228.75,452306.25,180922.5,1266457.5,904612.5,361845.0,,,,,,,,,,0.0,3282919.828131684,0.0,,,,,,,,,,0.0,1631315.5707726202,0.0 
 12/12  22:30:00,180922.5,0.0,180922.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1503587.7576665316,0.0 
 12/12  23:00:00,180922.5,0.0,180922.5,361845.0,0.0,361845.0,,,,,,,,,,0.0,3039200.898489787,0.0,,,,,,,,,,0.0,1535613.1408232554,0.0 
 12/12  23:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1424367.2207816779,0.0 
 12/12  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,13569187.5,11759962.5,1809225.0,,,,,,,0.0,2866549.167655058,0.0,0.0,65912444.11081395,0.0,,,,,,,0.0,1442181.94687338,0.0 
 12/13  00:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1347807.3200689429,0.0 
 12/13  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,2701872.8185440499,0.0,,,,,,,,,,0.0,1354065.4984751067,0.0 
 12/13  01:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1350255.2140589797,0.0 
 12/13  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,2696397.7715450956,0.0,,,,,,,,,,0.0,1346142.5574861156,0.0 
 12/13  02:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1323639.1623226517,0.0 
 12/13  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,2624731.813439357,0.0,,,,,,,,,,0.0,1301092.6511167056,0.0 
 12/13  03:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1286793.9570786139,0.0 
 12/13  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,2559284.603002793,0.0,,,,,,,,,,0.0,1272490.6459241794,0.0 
 12/13  04:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1261244.4808749862,0.0 
 12/13  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,2511217.2735675966,0.0,,,,,,,,,,0.0,1249972.7926926106,0.0 
 12/13  05:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1236845.1126454017,0.0 
 12/13  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,2460573.138237718,0.0,,,,,,,,,,0.0,1223728.0255923165,0.0 
 12/13  06:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1207552.3438855669,0.0 
 12/13  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,2398903.599836178,0.0,,,,,,,,,,0.0,1191351.255950611,0.0 
 12/13  07:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1377886.6783333675,0.0 
 12/13  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,2740125.2835790368,0.0,,,,,,,,,,0.0,1362238.6052456694,0.0 
 12/13  08:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1532727.8685618556,0.0 
 12/13  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,3032636.7558674027,0.0,,,,,,,,,,0.0,1499908.887305547,0.0 
 12/13  09:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1334541.072605544,0.0 
 12/13  10:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,2657894.5826514067,0.0,,,,,,,,,,0.0,1323353.5100458624,0.0 
 12/13  10:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1137749.3137085529,0.0 
 12/13  11:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,2292200.811018088,0.0,,,,,,,,,,0.0,1154451.4973095353,0.0 
 12/13  11:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1148425.6096191253,0.0 
 12/13  12:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,2290958.4580627207,0.0,,,,,,,,,,0.0,1142532.8484435955,0.0 
 12/13  12:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1144310.5771861948,0.0 
 12/13  13:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,2289765.3376559817,0.0,,,,,,,,,,0.0,1145454.7604697869,0.0 
 12/13  13:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1135545.3956389363,0.0 
 12/13  14:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,2261139.610477784,0.0,,,,,,,,,,0.0,1125594.214838848,0.0 
 12/13  14:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1109755.1392920945,0.0 
 12/13  15:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,2204435.5887279969,0.0,,,,,,,,,,0.0,1094680.449435902,0.0 
 12/13  15:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1150365.2468339876,0.0 
 12/13  16:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,2356752.457854815,0.0,,,,,,,,,,0.0,1206387.2110208276,0.0 
 12/13  16:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1225562.9759302797,0.0 
 12/13  17:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,2469697.5166899545,0.0,,,,,,,,,,0.0,1244134.5407596746,0.0 
 12/13  17:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1361135.2498776715,0.0 
 12/13  18:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,2738095.911161648,0.0,,,,,,,,,,0.0,1376960.6612839765,0.0 
 12/13  18:30:00,633228.75,452306.25,180922.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1401465.1004329897,0.0 
 12/13  19:00:00,633228.75,452306.25,180922.5,1266457.5,904612.5,361845.0,,,,,,,,,,0.0,2799146.3923688309,0.0,,,,,,,,,,0.0,1397681.2919358414,0.0 
 12/13  19:30:00,633228.75,452306.25,180922.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1488899.3450067337,0.0 
 12/13  20:00:00,633228.75,452306.25,180922.5,1266457.5,904612.5,361845.0,,,,,,,,,,0.0,2968060.2327203836,0.0,,,,,,,,,,0.0,1479160.8877136498,0.0 
 12/13  20:30:00,633228.75,452306.25,180922.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1579251.7643025155,0.0 
 12/13  21:00:00,633228.75,452306.25,180922.5,1266457.5,904612.5,361845.0,,,,,,,,,,0.0,3157504.7106859239,0.0,,,,,,,,,,0.0,1578252.9463834083,0.0 
 12/13  21:30:00,633228.75,452306.25,180922.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1569638.1192944064,0.0 
 12/13  22:00:00,633228.75,452306.25,180922.5,1266457.5,904612.5,361845.0,,,,,,,,,,0.0,3124350.4246145149,0.0,,,,,,,,,,0.0,1554712.3053201084,0.0 
 12/13  22:30:00,180922.5,0.0,180922.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1395367.5927585187,0.0 
 12/13  23:00:00,180922.5,0.0,180922.5,361845.0,0.0,361845.0,,,,,,,,,,0.0,2775271.201072215,0.0,,,,,,,,,,0.0,1379903.6083136963,0.0 
 12/13  23:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1263068.8836537945,0.0 
 12/13  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,13569187.5,11759962.5,1809225.0,,,,,,,0.0,2538686.100335059,0.0,0.0,62649702.393716547,0.0,,,,,,,0.0,1275617.2166812649,0.0 
 12/14  00:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1182503.729425151,0.0 
 12/14  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,2372491.4190157104,0.0,,,,,,,,,,0.0,1189987.6895905594,0.0 
 12/14  01:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1206912.697680549,0.0 
 12/14  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,2430463.928985632,0.0,,,,,,,,,,0.0,1223551.2313050833,0.0 
 12/14  02:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1228530.4747823526,0.0 
 12/14  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,2461752.574107814,0.0,,,,,,,,,,0.0,1233222.0993254616,0.0 
 12/14  03:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1222873.2115973619,0.0 
 12/14  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,2434857.9236927179,0.0,,,,,,,,,,0.0,1211984.7120953559,0.0 
 12/14  04:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1202115.0715699788,0.0 
 12/14  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,2394125.6956747968,0.0,,,,,,,,,,0.0,1192010.6241048177,0.0 
 12/14  05:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1178673.0538526329,0.0 
